id,name,historical_booking_count,genre_count,has_musicbrainz_id,has_genre_data,has_lastfm_audience_data,has_artist_popularity
artist_b02af4a9bf9757ca86289920c7d8e676,Christone “Kingfish” Ingram,0,3,False,True,False,False
artist_5b1562b13e925772a57c5bedaecba78a,Christopher Burkholder,0,0,False,False,False,False
artist_fa2d3ea604eb52f4b00a455984af6793,Cicada Rhythm,0,2,False,True,False,False
artist_83a4e39ccbf35f058269b4cf1b3cbdfc,Cinder Well,0,1,False,True,False,False
artist_a0805b2c5f205dd2b3aa0080787b6347,Claire Rosinkranz,0,1,False,True,False,False
artist_cfa59b63403650bd8cce6fabc9e4e04d,Clara La San,0,2,False,True,False,False
artist_8d5e5d234e6b5856a8470e25765a292b,Club 90’s 2000’s Night,0,1,False,True,False,False
artist_91d304867e285d15956e95476f878ee2,Cody Jinks,0,1,False,True,False,False
artist_b8813cf87b6f5e4690c6b07061e96c3a,Colby Acuff,0,1,False,True,False,False
artist_6c4858116c2e5ff9bde71e9c36768668,Cold Steel,0,1,False,True,False,False
artist_5fa64868fae1544a8d2320ba03de60d5,Coleman Jennings,0,1,False,True,False,False
artist_3ba6ebe1c9d454d3abcf8a12507ae5bb,Colorblind,0,2,False,True,False,False
artist_1527d32b16615a559d0bd2b55626310e,Colton Davies,0,0,False,False,False,False
artist_7bcd97a7e8805fe2820a5def7b360c3c,Common People,0,2,False,True,False,False
artist_3ada725830655d0c8a1872253a86f3ff,Computer Kill,0,1,False,True,False,False
artist_39eefe9d4971523a983d9ccd583e0e73,Concrete,0,2,False,True,False,False
artist_9ddc8448606a506998886271ffd47f35,Contact Sports,0,1,False,True,False,False
artist_1754cc3585f854688055241a17032a6b,Contention,0,2,False,True,False,False
artist_ffb1ae6a755454b1bd884765327c27b1,Converge,0,2,False,True,False,False
artist_375147684b9957a1aa658883ae2409e0,Corinne Bailey Rae,0,3,False,True,False,False
artist_ab683797ca1c588fb1ed43649e955dac,Cortisa Star,0,0,False,False,False,False
artist_8aead6f2006c5dc3810bef85b806101a,Counterparts,0,2,False,True,False,False
artist_82678f83b08a5c20a3e7f87f8e4ded34,Countess Luann,0,0,False,False,False,False
artist_b6b02bc805ae58f4898f772d7f01ba94,Covet,0,1,False,True,False,False
artist_d40647393aa1533780562be30f8f1a4c,Cowboy Mouth,0,2,False,True,False,False
artist_92e78b38c9e45f49bac245c89013435e,Cracker,0,1,False,True,False,False
artist_d0b12076ca345e298dec9aa57d873708,Cradle of Filth,0,6,True,True,True,True
artist_2bed31edf84055c8897e854add825ef8,Creeper,0,3,False,True,False,False
artist_48024eda3e025fb6a94f727d8dcf8235,Cristian Castro,0,2,False,True,False,False
artist_26c008cbe9425a81bed8fe18197aa1b2,Croaker,0,0,False,False,False,False
artist_5cc5867b02b352118ac157ee595c075b,Crypta,0,1,False,True,False,False
artist_768284c9613050e8af3f75c2ef10241a,CupcakKe,0,3,False,True,False,False
artist_256b0f901a6a57b48dd81b9b5bc7657b,Cure For Paranoia,0,2,False,True,False,False
artist_62446b2aca8158d597801a4b170661a5,Curly Castro,0,1,False,True,False,False
artist_3e806aa6e76d5ff68dd1b91a1dc0f223,Current Swell,0,1,False,True,False,False
artist_ae5fd984e6025477a1c26f9d2eddcd18,Cyanotic,0,0,False,False,False,False
artist_6e7a2690f65450deb268504a4f5860a2,Cydeways,0,1,False,True,False,False
artist_6983c9834f68502a8014334d703c1b76,D-Nice,0,3,True,True,False,False
artist_7919f94517845228a710c08a68784bc1,DECEITS,0,2,False,True,False,False
artist_7b2af7789afe54018587c647593895d4,DFL,0,3,False,True,False,False
artist_f7c2c48e81bf5b0ca3636d61b78876ed,DICE,0,0,False,False,False,False
artist_1bda1e1330e450f99146da12859bfcbe,DIIV,0,9,False,True,True,True
artist_ced5ac27130955859f3b22cff9c23ba2,DIRK.,0,0,False,False,False,False
artist_94a2ad8d66675af98a4b8e459c2eb1a2,DJ Cummerbund,0,2,False,True,False,False
artist_66099c431a8358f7a0ce49dfa204e403,DJ Esco,0,0,False,False,False,False
artist_74ea194a0d615a5182d320dda448106b,DJ Habibeats,0,0,False,False,False,False
artist_f17d87efc21755d79232d3367fa16811,DJ Mandy,0,1,False,True,False,False
artist_9ff7050bddd253d490e2510a0333b117,DJ Pauly D,0,0,False,False,False,False
artist_2f41ac01b2e356e4b3fd1ea5b05b5532,DJ Shadow,0,3,False,True,False,False
artist_483bd6235a405294bb12dee7bc074d18,DJ_Dave,0,1,False,True,False,False
artist_530e67adada65deeba771306cbba4f78,DOMi,0,2,False,True,False,False
artist_ab18c2de3e6a5074b811d1fdc6c5d1db,DUG,0,0,False,False,False,False
artist_a56d39c344ed5feba412e17c805211d4,DYS,0,2,False,True,False,False
artist_f7947c028f3a51bc856f53bcd4e056cf,Daley,0,2,False,True,False,False
artist_fc9ddd8b0a9b5952a75a822842d24016,Damien Jurado,0,2,False,True,False,False
artist_75ae405698275ed1b5da813b5966ec20,Dan + Shay,0,3,False,True,True,True
artist_d860c321e53c5163802d76f3bb13a651,Dan Whitlam,0,0,False,False,False,False
artist_69ebbcd38a5354c99b1212e5d139d546,Daniel Tashian,0,2,False,True,False,False
artist_33c3369f7c6b5d57aa11728af9064cc3,Daniela Darcourt,0,2,False,True,False,False
artist_3e73a9488e8a53558eb3b1df3a5ab525,Daniela Spalla,0,3,False,True,False,False
artist_0a623d61af245b9c98c815ecfd5267ca,Daniella Rabbani,0,0,False,False,False,False
artist_6d2f720b971b57e9898b0d66c06069da,Danielle Nicole,0,1,False,True,False,False
artist_2a2c106aceaf5dc293b4df8760426460,Danity Kane,0,0,False,False,False,False
artist_3d210ca56b2f5b638ba7f2d9c56a6f03,Danny Malone,0,0,False,False,False,False
artist_c9d06dcf9a6b5711b90f0fed02a3a9bc,Danny Worsnop,0,5,False,True,True,True
artist_cc861c2e1ac858c29e2ece32e811fb20,Dar Williams,0,1,False,True,False,False
artist_cab9f1857b565bab87c07ca2815f2b68,Dark Divine,0,4,False,True,False,False
artist_6d3e9cd0639d5dbfa387e8c8c6fa1817,Dave Hause,0,1,False,True,False,False
artist_cf706d0f3afa550f9cf98124a2d1e419,Dave Matthews Band,0,2,False,True,False,False
artist_0d45ba6f58f251da9cd8f4ea5ae3f561,David Banner,0,2,False,True,False,False
artist_f858db588a8c5195afc26424f2f0ee4e,David Mead,0,2,False,True,False,False
artist_40bb3fda39265669ad4a57c111955259,David Rawlings,0,2,False,True,False,False
artist_21ae80229570576197bee1a224fc1519,Dayseeker,0,4,False,True,False,False
artist_84cc505f19d25c4ebd815bbaca67f78d,Daði Freyr,0,2,False,True,False,False
artist_d9c05a1112ac5b68b1c053135f491179,Dead Again,0,5,False,True,True,True
artist_5aa8202d0ebf58dcb18b67b1928d06fa,Dead Butterflies,0,2,False,True,False,False
artist_b81b717b47f0529bbe0027c992547870,Dead Letter Office - REM Tribute,0,0,False,False,False,False
artist_581d517f74ef5506a5d0a92058cf7185,Dead On A Sunday,0,0,False,False,False,False
artist_a3701f56c2685519a4f64b03dde0e800,Dead Poet Society,0,3,False,True,False,False
artist_f12a8a1df50f503392159f6d91165d6f,Deaf Club,0,0,False,False,False,False
artist_c69a9a61878956ce83722042e1602248,Deafhaven,0,1,False,True,False,False
artist_860d26783364514b8128ab5a744261b5,Death From Above 1979,0,2,False,True,False,False
artist_8fac02c7db645d1ca876decec4eff01c,Deathpact,0,1,False,True,False,False
artist_4bf72a9277f35e11bf2de6346b39d440,Deer Tick,0,6,False,True,False,False
artist_eb742b79a5d65896b76b7778ddf7bf4c,Deleasa,0,2,False,True,False,False
artist_8a9d869843325e989c500f51dd36e4a6,Deltron 3030,0,3,False,True,False,False
artist_f8db962b007d5d3b9d430857e385f3ac,Denzel Curry,0,3,False,True,False,False
artist_4976437c178c5659a29800b7a0a59ca7,Derby,0,0,False,False,False,False
artist_535fb0825cee59a4ad6a40538c556a5e,Derek Gripper,0,2,False,True,False,False
artist_82b0f4ccbe77554983550fe0ebb2186f,Derek Trucks,0,3,False,True,False,False
artist_c7344d6c99d757d6b60765843a8366c9,Desert Dwellers,0,3,False,True,False,False
artist_f124ba796ba25b0ca05289e00703eab7,Destructo Disk,0,1,False,True,False,False
artist_bd51126a940356a896524a94e2ae7424,Dev Lemons,0,1,False,True,False,False
artist_5250f6f014345e068e494308854c2b13,Devo,0,2,False,True,False,False
artist_90af8be30e125fe691fad58bb9eec6c2,Devon Again,0,0,False,False,False,False
artist_c02172608b085dbd8c915b05bf7ca109,Devon Kay & the Solutions,0,1,False,True,False,False
artist_9654f5d3208559529ff5dd310896323f,Dhruv,0,2,False,True,False,False
artist_d50865e2c99f5adaa26577dbc934149a,Dillon Fence,0,0,False,False,False,False
artist_ad894506e74f5954aed4c8ec940140bc,Dimond Saints,0,2,False,True,False,False
artist_078c9ae8122758a290a366353ecfb4ee,Diplo,0,1,False,True,False,False
artist_ca2dabde50ee5c329b46d24a1edf8dc6,Discus,0,2,False,True,False,False
artist_6515b089a9da5f6aa7ffb2221a31dbc8,Disney Worlds Collide Concert Tour,0,0,False,False,False,False
artist_5544bca6f4035e00b428d36eb7ff8659,Distinct Motive,0,1,False,True,False,False
artist_0387c5b0b0db57c6be79bac33a0472f0,Djodje,0,1,False,True,False,False
artist_340a3a4aa6195d05b8a63228259fd69b,Dogs In A Pile,0,3,False,True,False,False
artist_3c4b1a00f8565955a1e6e0df20fcf25c,Doja Cat,0,3,False,True,False,False
artist_6c82689bdaac5b2b9f5ac04c433a423e,Dominique Hammons,0,0,False,False,False,False
artist_2aa45ca272d553b89b51233d38e954bf,Don Broco,0,2,False,True,False,False
artist_53f23fb0320f511db1c73be4cae7cd76,Don Omar,0,7,False,True,True,True
artist_eb02270796f15e4a9851c5a3aaab2336,Don Was & The Pan-Detroit Ensemble,0,1,False,True,False,False
artist_b95b322b53c554da8c46828c6a845d34,Don Was and the Pan-Detroit Ensemble,0,2,False,True,False,False
artist_b542705410885c88b85c189015050752,Donnell Leahy,0,0,False,False,False,False
artist_f976fdf1665f5989941fb360826df3e8,Donnie Iris & The Cruisers,0,2,False,True,False,False
artist_7ff0bfd3cf3d5274a2801ab785a7a2a6,Donny Benét,0,2,False,True,False,False
artist_4e57177a79975841afb61fae2d5a7038,Dope Lemon,0,2,False,True,False,False
artist_1e80ff8852c55aa39b436c4e42679023,Dove Cameron,0,2,False,True,False,False
artist_5bc982253a6e5148b5e3855f0de8e21f,Downtown Boys,0,7,False,True,True,True
artist_307eac605c715b7a8f6dec1c115cf6aa,Downward,0,1,False,True,False,False
artist_248968385cec515195d75d36f0ecadc3,DragonForce,0,1,False,True,False,False
artist_bf4a7d887c285b789c0780098d172ba6,Drake White,0,1,False,True,False,False
artist_c16bfba9ae615a6a8ff51d419d0e5517,Driftwood,0,1,False,True,False,False
artist_1bcdaefc42865ca89b42598adf825d8e,Duelo,0,1,False,True,False,False
artist_e60e198ce1d55821bdb006f5ae546335,Durand Jones & The Indications,0,5,False,True,False,False
artist_12b34e2f1a4e54208081b47dad44ad3f,Dust Bowl Faeries,0,0,False,False,False,False
artist_31abe98f7f0f5a06ac0bebe4f459e1b0,Dutch Melrose,0,2,False,True,False,False
artist_298e870ea1fc558cb85dd0da04ad5551,Dwayne Gretzky,0,0,False,False,False,False
artist_9b517d76dcd552c989c4111f5d690bf7,Dying Wish,0,2,False,True,False,False
artist_d188fb63a4855ba8925fd30c31fa8d25,Dylan Cotrone,0,0,False,False,False,False
artist_4cff75fa1c33597dbccce269a847dc19,Dylan Gossett,0,2,False,True,False,False
artist_fdece9550d9d5ab8804c5adb7b7b0124,Dälek,0,1,False,True,False,False
artist_76277a652dca5719ab22a92213ee129c,EPIK HIGH,0,5,False,True,False,False
artist_8b4d5e31d8c35ff19a888a395d081d5e,Earl Sweatshirt,0,2,False,True,False,False
artist_e359f49d990859a09233086b02d96f7f,Earthquake,0,1,False,True,False,False
artist_029625c8d9795103811fd4de06c9744b,Eazybaked,0,1,False,True,False,False
artist_a2c5b74ecd1f58e7b7c6b1ee1916afc9,Ecca Vandal,0,0,False,False,False,False
artist_fb3c08c16eca5e999568dd0481755189,Ecology: HomeStones,0,0,False,False,False,False
artist_bdc25bfc8626579eaab65e51d874ed5b,Eddie And The Getaway,0,1,False,True,False,False
artist_e4d7911a4b56576a9a8d52c2d0be88be,Edgar Alejandro,0,1,False,True,False,False
artist_5ec3bc4447895deaac4cf62a5454ae1d,Edging,0,1,False,True,False,False
artist_b32c7524133d58b1a42ae020fc658d71,Eduardo Costa,0,2,False,True,False,False
artist_ec00ce193f0b55608a074bc2031cafb0,Eem Triplin,0,1,False,True,False,False
artist_48013053fb675498abb67acdf70757de,Eggy,0,6,False,True,True,True
artist_bb6241718738502cac2a8433cdb0f84a,Eivør,0,1,False,True,False,False
artist_1b090f38c7b058e7bbb9c8047ea0564c,Elanor Moss,0,0,False,False,False,False
artist_03fea5a621ab505ea0f620acaaed10f7,Elder Island,0,4,False,True,False,False
artist_57bced1b3523544f9d1ea9f49b73f616,Elena Rose,0,2,False,True,False,False
artist_fd87cc0e176951b6a30b5046980be728,Elephante,0,2,False,True,False,False
artist_087ebf8e3de45621822bb2aa3e7b84d1,Eliminate,0,1,False,True,False,False
artist_eaffbcd9afa255c486feeea5f32149b1,Elizabeth Cook,0,1,False,True,False,False
artist_144f638cd82353f398878b1c3fdbc38c,Elizabeth Nichols,0,0,False,False,False,False
artist_5450140b61ed5774a63c251e9a044f0f,Ella Boh,0,0,False,False,False,False
artist_62d4e8bd85b45f90a0a8e39f56399b65,Ella Red,0,0,False,False,False,False
artist_fca0fcb465e256feb922bc61f5906f17,Ella Woolsey,0,0,False,False,False,False
artist_9156fc03be09540b923636a921cf6fcc,Elle Coves,0,1,False,True,False,False
artist_911e9f82f2d3512bbb628fec8a95ef7a,Eloise,0,0,False,False,False,False
artist_ce9db7c0626e5e79903a0cc8511ed172,Emancipator,0,1,False,True,False,False
artist_01c5cf906c0c5bae876ac232ab8806e3,Emei,0,3,False,True,False,False
artist_ece6628cb7f75b94a1948f60e7292f38,Emery,0,2,False,True,False,False
artist_e7b4961a8f0f52b4b135fd161faf5f1d,Emi Grace,0,0,False,False,False,False
artist_9f3123634799563a8029a09c940fe9cc,Emily Drinker,0,0,False,False,False,False
artist_78500cfdfcc95aeaaac6a4373268c89a,Emma Nissen,0,0,False,False,False,False
artist_8ca8db0be82c59f1a6475eb3131573b2,Emma Ruth Rundle,0,2,False,True,False,False
artist_cd94114517575ed3bde7343ccd9a9325,Emmaline,0,1,False,True,False,False
artist_12278588b9dd5a6e98991166841b1dde,Emmet Swimming,0,0,False,False,False,False
artist_05bc027bdc60537989890a75af45dbb7,Emmure,0,4,False,True,False,False
artist_dda97656605456f2898456d2a7644a8c,Emmylou Harris,0,1,False,True,False,False
artist_a9ed1bdecca45a59b14fd8d830869024,End of Dayz,0,2,False,True,False,False
artist_f01a78ff739654ffa3aacfcaa700c08f,Entangled Mind,0,0,False,False,False,False
artist_b8abe1c3691c57fe8f2410617c7d78ff,Enter Shikari,0,7,False,True,True,True
artist_b2d8e25c16345644a4ed9c7d697c3577,Eph See,0,0,False,False,False,False
artist_8839538eaf75550c8f3e3ed152591055,Eraser,0,0,False,False,False,False
artist_93d0ab09986f5cab8d6764b0c75369f1,Eric Prydz,0,2,False,True,False,False
artist_f45355b0324658fdbbe11047f4d40f99,Erick the Architect,0,1,False,True,False,False
artist_22bc7db482345deaa5ee3d51bb815650,Eros Ramazzotti,0,1,False,True,False,False
artist_6947f7ed00ad55f993313ec840bbcc02,Escape the Fate,0,2,False,True,False,False
artist_6b7ca70c0d0558febcc28e203be7bc4b,Esteman,0,3,False,True,False,False
artist_0b13a0d695f05f9db5f970dbda8cc2ae,Eternal Boy,0,1,False,True,False,False
artist_fbf619e89ec55186a6ac3a72e6f5d62b,Ethan Burdick,0,0,False,False,False,False
artist_25980512083958498c2597ad365e8123,Euphoria Again,0,1,False,True,False,False
artist_c3849e4d39395b469662e01ffc6c80d9,Eva Ayllon,0,2,False,True,False,False
artist_219a41e292855c6bbda023b5d74d4cc6,Eva Ayllón,0,0,False,False,False,False
artist_f536016a105c51c9b30b2e0fa3f8226f,Eva Under Fire,0,1,False,True,False,False
artist_9e551b9567765baebb2240e577bff3ee,Evanora Unlimited,0,0,False,False,False,False
artist_a0b8fa700bed50a99afb9834b09a1751,Eve,0,3,False,True,False,False
artist_0f9ebc503dd852fcadc624210f71ca8d,Every Avenue,0,1,False,True,False,False
artist_47b16cd6dddf51ea90267d804adb519b,Excide,0,1,False,True,False,False
artist_6520cb17f7df5d1484f824aff6045c79,Extortion,0,2,False,True,False,False
artist_4916dd2239bf51ff9de671fbdf43bc90,Extortionist,0,2,False,True,False,False
artist_31505e11c93b5318942a702980e77b3f,Ezra Collective,0,3,False,True,False,False
artist_737a6641e53759398a1b788b59ae1a86,FIGHTMASTER,0,2,False,True,False,False
artist_3c32a24f28e55dfca6edaebe3a6e798e,FOOTBALLHEAD,0,0,False,False,False,False
artist_43912fe8a93b5cae844d5442e92d147d,Fabio Frizzi,0,0,False,False,False,False
artist_308d9fb82b1b5d9fb416a038d4ec75f1,Fabolous,0,2,False,True,False,False
artist_876e8f4af743516ca36409eef299ab77,Face Yourself,0,0,False,False,False,False
artist_af33b9f22e50542f923c32c73d80654f,Facewreck,0,0,False,False,False,False
artist_e5942859e3a057a1a0d047f007fbfb36,Factory 93 Experience,0,1,False,True,False,False
artist_493299cbfc6c5da899a7ea3febf01938,Fahim Anwar,0,1,False,True,False,False
artist_d997a3ec1f8d592fb6a71de07e664c28,Failure,0,7,False,True,True,True
artist_856920141c3c54ffa1d8d2dd89f2e19b,Fancy Hagood,0,1,False,True,False,False
artist_066bd4fd364a5f83b9b06093b332a873,Fat Nick,0,1,False,True,False,False
artist_f84284d7da9f5463a8c5a68e02e21e43,Fatal Realm,0,1,False,True,False,False
artist_930212c52f8053668a990297d3e369cf,Fatboi Sharif,0,1,False,True,False,False
artist_c947229cc8ea5cedb7e5c8f14ca33246,Father Of Peace,0,0,False,False,False,False
artist_3c7ffc25df335256b11e9e28ac17548f,Faux Real,0,0,False,False,False,False
artist_39c74d22387254498098a9c07ef3859e,Febuary,0,2,False,True,False,False
artist_a57bd100f69b5873b52963645d73ce85,Fenix TX,0,1,False,True,False,False
artist_9ab36d122d8e539db6f4cd15ba13831e,Ferrofluid,0,2,False,True,False,False
artist_0d90fdd811bc5493917b0a88e81e5603,Final Gasp,0,1,False,True,False,False
artist_3be05140c49c5057982bf0653db852d8,Final Resting Place,0,3,False,True,False,False
artist_5d857fc2de835979bbca6422d518a51a,Finch,0,1,False,True,False,False
artist_7b84af6c41f3593e9fec2203c2afefcf,Fire From the Gods,0,7,False,True,True,True
artist_7b663fc5e90d5260a844953230a8878b,First Day Back,0,1,False,True,False,False
artist_036714031491508b88816a2e8eb6666f,First to Eleven,0,0,False,False,False,False
artist_5575cd1cd68b52ddb1ffa4d396fc3b92,Fit For An Autopsy,0,2,False,True,False,False
artist_06016a2a5d9b57dc885e50c5f2f405a9,Five Finger Death Punch,0,2,False,True,False,False
artist_722a804c1b665ffe88efdd83cd2bff2d,Five Hundred Bucks,0,0,False,False,False,False
artist_d12a083f2ac95b10b71e84adfd1cbccf,FlamenKora,0,0,False,False,False,False
artist_43eb33c1973f5e36ba64f75b24f3eb03,Flamin’ Groovies,0,2,False,True,False,False
artist_718d30d993b3557f9d8545db73c25ff5,Fleetwood Macked,0,0,False,False,False,False
artist_e8840bda5ef752dcaa724cc0e02fc2cd,Flex,0,0,False,False,False,False
artist_a148ba49c2ea5fe190c33e2b6143f7ea,Flight By Nothing,0,0,False,False,False,False
artist_2e00553527c958a1adda6b49ce659d74,Forbidden,0,1,False,True,False,False
artist_d2e5066fd58251c3bc5b99814739f13c,Formidable – The Aznavour Tribute,0,1,False,True,False,False
artist_577c559dce0e5dbea22fbf5d485aefd6,Fortas Chamber Music Concerts,0,2,False,True,False,False
artist_71a2eb8afc855421aa694f7f065523e5,Fortunate Youth,0,1,False,True,False,False
artist_2e0a14cc8a0650be8409cb8dd131f7fc,Four Chord Music Festival,0,0,False,False,False,False
artist_5b30af8e66685031af95bfe1f273dc84,Foxix,0,2,False,True,False,False
artist_ab49f36980445507be945d4b26a3712f,Francis Mercier,0,1,False,True,False,False
artist_62b13433d2b553a5a75db8c43715d728,Francisca Valenzuela,0,3,False,True,False,False
artist_700cbf7107075c1eb426667e4da6ffa0,Frank Carter,0,2,False,True,False,False
artist_d6ec20a1b97354bcb361ac5aa0e303a6,"Frank Carter and Paul Cook, Steve Jones, Glen Matlock of the Sex Pistols",0,2,False,True,False,False
artist_c1963f17f8e05a5a88890baab0dd118e,Franklin Jonas,0,0,False,False,False,False
artist_4b76dc43540a56a7bceaebc7f074fc7f,Freak Slug,0,1,False,True,False,False
artist_189c8c47df045d409b152cd4114edff1,Fred Eaglesmith,0,1,False,True,False,False
artist_b38303fe24db5345a8690ff7ee1ba1ae,Fred Fancy,0,2,False,True,False,False
artist_b68ab027993a5517b89072daebb864df,Freya Skye,0,5,False,True,True,True
artist_a3eb5700ffda55f99a30a1b2ec5051f9,Friendly Fires,0,4,False,True,False,False
artist_699d5cb006ed563aaebaaca2813633ab,Friendship,0,0,False,False,False,False
artist_9a6910ca46ee5581b82cc36263da8beb,Frog,0,2,False,True,False,False
artist_4e3be5b250555a018055c0e5711778dd,Frozen Soul,0,1,False,True,False,False
artist_394b936c41375a75af9b1dbd12b67b69,Fruit Bats,0,5,False,True,False,False
artist_a4db630e604d588da175195d946d3a14,Fruko y sus Tesos,0,1,False,True,False,False
artist_5c603c940bb85efc83edb16015a62156,Full Moon Fever: A Tom Petty Tribute Band,0,1,False,True,False,False
artist_a21fb2880f6951e9b99756b9bfad8cda,Future Joy,0,0,False,False,False,False
artist_b9016948f37d543db4a34c9eee679e42,GG King,0,0,False,False,False,False
artist_eda95930acf253d3af4b7b6ae3c7c915,GHOSTWOMAN,0,2,False,True,False,False
artist_a8d11bab4a0d5f33836a5c41e4058184,GIFT,0,2,False,True,False,False
artist_63095e76438b5a0f8dfb40d2b32c2fcd,GWAR,0,1,False,True,False,False
artist_d6f1c5d1c5aa5712b982cbbd5a138497,Gabe Bondoc,0,3,False,True,False,False
artist_85a45b2d9df756a2b4189387414918dc,Gaea Lady,0,2,False,True,False,False
artist_67a6f90e42c855ee873be4a93491306e,Gaerea,0,1,False,True,False,False
artist_5dbfa1bac9fa56568768bea12d9aaca6,Garth Trinidad,0,2,False,True,False,False
artist_d309061f7b3a51dea38f17768cacf3f2,Gelli Haha,0,0,False,False,False,False
artist_730fbf2292c958df86840a0c8e550086,Gene,0,1,False,True,False,False
artist_67f7c3452ede533691634e9c121229f2,Genevieve Artadi,0,0,False,False,False,False
artist_0e5a2350297b592090244a9f7dbc3f84,Gente De Zona,0,3,False,True,False,False
artist_6314660c184c50ee930e50943d28ceb1,George Birge,0,1,False,True,False,False
artist_dc687780ec06520eaa6d4e11b3b24310,George Clanton,0,1,False,True,False,False
artist_9c649c0ff122569ab250b48549cfcb35,George Porter Jr,0,1,False,True,False,False
artist_169f85830ae955b99dae0a31aa4dc9e0,Get Up Kids,0,6,False,True,True,True
artist_5f356e0ac6d65ccbbf51cdd09f4c0546,Ghalia Volt,0,2,False,True,False,False
artist_645a7482185e5bbebc452950d24803ce,Ghostface Killah,0,2,False,True,False,False
artist_2c6b9be3e9fa5e3bbdf6819eb20a669f,Ghostly Kisses,0,2,False,True,False,False
artist_34bf71a16cfa52ac97abe6fe0ad6887c,Giant Rooks,0,3,False,True,False,False
artist_7cead60ecb3758ad9e6122df956d15dd,Gideon,0,2,False,True,False,False
artist_f509bcc162975b55b525f2c796943fce,Gilla Band,0,5,False,True,False,False
artist_0bfcd89e93d8599689a4cc5a243a18f8,Gillian Welch,0,2,False,True,False,False
artist_7f22f93032d15700b39319dd504d1726,Girl Named Tom,0,1,False,True,False,False
artist_7b13215b641b57f4bffa9298ead4c2d8,GlaMonster,0,2,False,True,False,False
artist_9a12255529015b15a9dbcde57fbf48ce,GloRilla,0,1,False,True,False,False
artist_1a327c6ad61a55a4ba532e39ee565447,God Street Wine,0,1,False,True,False,False
artist_754540076e8153d09f5319d6d1f10bf7,Godseyes,0,7,True,True,True,True
artist_d382e168e69355859e9dd564de294362,Gogol Bordello,0,7,False,True,True,True
artist_0f8efe504e3d516dacf4ec395e9b9c3c,Goldfinger,0,3,False,True,False,False
artist_d3403b19fc805187880cab99be0266a5,Gorgon City,0,4,False,True,False,False
artist_bf92f67f863850d5aaad597c0bee8ac5,GorillaT,0,1,False,True,False,False
artist_d2daa9a35f0c58ecabaeb139630bd67d,Grace Bowers,0,0,False,False,False,False
artist_a7fda3292ddd5288a29d321b7ee5021e,Grace Enger,0,0,False,False,False,False
artist_2a68fda8d959540da2d94be86d5d7f9e,Graham Hunt,0,0,False,False,False,False
artist_22090c1928d35a47ad537de662f26b27,Grandaddy,0,4,False,True,False,False
artist_630c680a3db85cf58d13835d5716f597,Grateful Shred,0,3,False,True,False,False
artist_c753a9d4c6285379822d13af7ebb2891,Grave Secrets,0,0,False,False,False,False
artist_ce506d470ec258169f2db7983db4cae6,Great Falls,0,1,False,True,False,False
artist_0aab60a8d5f45f3995c471fec335482c,Great Lake Swimmers,0,5,False,True,False,False
artist_7081e966b7fe5159952a49e43d5ccec1,Greet Death,0,4,True,True,False,False
artist_9574324e5c9053779956f0f8690f9a38,Greg Freeman,0,0,False,False,False,False
artist_360dfd733ad75db49518abe9a2a209dd,Gretta Ray,0,2,False,True,False,False
artist_e488f85ffc485dc489651de1e657d6bb,Gridiron,0,3,False,True,False,False
artist_17b2f1eace535fcc91339305ff51d965,Grocery Bag,0,2,False,True,False,False
artist_6fa5dfc5dedb54a0b8a954b96d80671a,Groundation,0,2,False,True,False,False
artist_f990f065c5af5000a7954e786b8dc6f5,Grounds for Assault,0,1,False,True,False,False
artist_60570a6a01ac54a4bdefe54563fbe7a3,Guaco,0,0,False,False,False,False
artist_ab5ba3d584fb52eaad0d4e94557c4044,Guck,0,2,False,True,False,False
artist_c0cccc8e7739560a8d8b8372cfed5d2a,Guerilla Toss,0,4,False,True,False,False
artist_b9b38dc11135502499e06bbfe6ea50a7,Guiding Light,0,0,False,False,False,False
artist_fa69c595006c5c6b9f676ed79b71982a,Guilty Pleasures,0,2,False,True,False,False
artist_f1a2ac55bf445469bea565c978107a91,Gully Boys,0,1,False,True,False,False
artist_bcb618b4fda557b1a851e14e4bc397a8,Guster,0,2,False,True,False,False
artist_6bc182eb0cce5792aa1477b9fa85d400,Guyscrapers,0,0,False,False,False,False
artist_ebc5e71f556e53108a5ab18b9a46fef1,Gyedu-Blay Ambolley,0,1,False,True,False,False
artist_ed01969b45335d9eba55484797870503,HARBOUR,0,1,False,True,False,False
artist_2e31a2a2a9675ed2862333c8beb387a7,Habak,0,1,False,True,False,False
artist_d9380b3edef5586aab167f40c9101ee5,Hairball,0,2,False,True,False,False
artist_700bcf9d1a555fec8c7b715ed9bb04cd,Haley Reinhart,0,2,False,True,False,False
artist_e30a3640b7735a8c9ff2a2f291886ceb,Haley Smalls,0,0,False,False,False,False
artist_11ff3fab9a9d5abea76e2adf6c859382,Halocene,0,0,False,False,False,False
artist_ad1e8640ef345646b9251d10e2452912,Hank Azaria & The EZ Street Band,0,0,False,False,False,False
artist_e7329488ad4f5b608442f710a85a166a,Hannah Cole,0,0,False,False,False,False
artist_c457fa01f9fc595fb4896a4a210e4124,Hannah Jadagu,0,1,False,True,False,False
artist_5381784567c45d68b3378e8fca4c6585,Hannah Jagadu,0,2,False,True,False,False
artist_13adbb4e1399562bb22deeec3c543e3f,Hannah McFarland,0,1,False,True,False,False
